PCE10,WF3,P3HT,PCBM,oIDTBR,degradation
0.0,0.26,0.38,0.14,0.22,0.249575
0.0,0.3,0.34,0.14,0.22,0.07078
0.0,0.36,0.3,0.12,0.22,0.261058
0.0,0.4,0.26,0.12,0.22,0.202547
0.0,0.06,0.62,0.1,0.22,0.19384
0.0,0.56,0.16,0.06,0.22,0.122663
0.0,0.74,0.02,0.02,0.22,0.173813
0.0,0.02,0.12,0.62,0.24,0.266863
0.0,0.02,0.26,0.48,0.24,0.317726
0.0,0.26,0.02,0.48,0.24,0.328966
0.0,0.26,0.04,0.46,0.24,0.284425
0.0,0.06,0.26,0.44,0.24,0.360724
0.0,0.24,0.1,0.42,0.24,0.301235
0.0,0.26,0.12,0.38,0.24,0.342629
0.0,0.3,0.12,0.34,0.24,0.186861
0.0,0.32,0.12,0.32,0.24,0.200077
0.0,0.44,0.02,0.3,0.24,0.26748
0.0,0.46,0.02,0.28,0.24,0.333532
0.0,0.48,0.02,0.26,0.24,0.304412
0.0,0.32,0.18,0.26,0.24,0.224041
0.0,0.42,0.1,0.24,0.24,0.273091
0.0,0.4,0.12,0.24,0.24,0.229693
0.0,0.22,0.3,0.24,0.24,0.156956
0.0,0.4,0.12,0.24,0.24,0.321078
0.0,0.44,0.1,0.22,0.24,0.223456
0.0,0.2,0.34,0.22,0.24,0.115196
0.0,0.12,0.46,0.18,0.24,0.152589
0.0,0.52,0.06,0.18,0.24,0.19742
0.0,0.6,0.02,0.14,0.24,0.267762
0.0,0.26,0.36,0.14,0.24,0.114349
0.0,0.46,0.16,0.14,0.24,0.108082
0.0,0.24,0.38,0.14,0.24,0.045284
0.0,0.5,0.12,0.14,0.24,0.2403
0.0,0.54,0.1,0.12,0.24,0.217543
0.0,0.42,0.22,0.12,0.24,0.168412
0.0,0.46,0.2,0.1,0.24,0.211659
0.0,0.24,0.42,0.1,0.24,0.115439
0.0,0.16,0.52,0.08,0.24,0.039745
0.0,0.56,0.14,0.06,0.24,0.096226
0.0,0.42,0.32,0.02,0.24,0.142063
0.0,0.2,0.54,0.02,0.24,0.096972
0.0,0.1,0.02,0.62,0.26,0.304487
0.0,0.12,0.04,0.58,0.26,0.312433
0.0,0.1,0.18,0.46,0.26,0.211348
0.0,0.24,0.04,0.46,0.26,0.285427
0.0,0.16,0.14,0.44,0.26,0.256891
0.0,0.16,0.14,0.44,0.26,0.242655
0.0,0.3,0.02,0.42,0.26,0.497768
0.0,0.28,0.04,0.42,0.26,0.385391
0.0,0.2,0.14,0.4,0.26,0.364548
0.0,0.1,0.24,0.4,0.26,0.311584
0.0,0.32,0.02,0.4,0.26,0.336879
0.0,0.22,0.12,0.4,0.26,0.33008
0.0,0.08,0.28,0.38,0.26,0.288212
0.0,0.2,0.18,0.36,0.26,0.328179
0.0,0.3,0.08,0.36,0.26,0.381739
0.0,0.32,0.08,0.34,0.26,0.328519
0.0,0.26,0.14,0.34,0.26,0.34851
0.0,0.34,0.08,0.32,0.26,0.332721
0.0,0.32,0.12,0.3,0.26,0.439573
0.0,0.04,0.42,0.28,0.26,0.329199
0.0,0.08,0.38,0.28,0.26,0.135556
0.0,0.34,0.14,0.26,0.26,0.313479
0.0,0.34,0.16,0.24,0.26,0.382226
0.0,0.08,0.44,0.22,0.26,0.280694
0.0,0.16,0.38,0.2,0.26,0.348679
0.0,0.36,0.24,0.14,0.26,0.397894
0.0,0.4,0.2,0.14,0.26,0.401334
0.0,0.04,0.58,0.12,0.26,0.373118
0.0,0.24,0.4,0.1,0.26,0.332323
0.0,0.18,0.52,0.04,0.26,0.281354
0.0,0.28,0.44,0.02,0.26,0.176589
0.0,0.08,0.16,0.48,0.28,0.286606
0.0,0.16,0.08,0.48,0.28,0.329894
0.0,0.2,0.08,0.44,0.28,0.315348
0.0,0.06,0.24,0.42,0.28,0.23702
0.0,0.26,0.1,0.36,0.28,0.274292
0.0,0.1,0.28,0.34,0.28,0.16302
0.0,0.36,0.06,0.3,0.28,0.343626
0.0,0.14,0.3,0.28,0.28,0.168905
0.0,0.4,0.08,0.24,0.28,0.302583
0.0,0.14,0.36,0.22,0.28,0.162416
0.0,0.24,0.26,0.22,0.28,0.267059
0.0,0.26,0.26,0.2,0.28,0.206303
0.0,0.2,0.34,0.18,0.28,0.191163
0.0,0.04,0.52,0.16,0.28,0.1836
0.0,0.28,0.32,0.12,0.28,0.148432
0.0,0.34,0.26,0.12,0.28,0.143923
0.0,0.44,0.16,0.12,0.28,0.179409
0.0,0.12,0.48,0.12,0.28,0.126142
0.0,0.38,0.24,0.1,0.28,0.210036
0.0,0.36,0.28,0.08,0.28,0.155264
0.0,0.14,0.52,0.06,0.28,0.166411
0.0,0.2,0.48,0.04,0.28,0.178399
0.0,0.4,0.28,0.04,0.28,0.222739
0.0,0.54,0.16,0.02,0.28,0.209733
0.0,0.1,0.06,0.54,0.3,0.364466
0.0,0.04,0.2,0.46,0.3,0.247747
0.0,0.04,0.26,0.4,0.3,0.225242
0.0,0.1,0.24,0.36,0.3,0.249721
0.0,0.32,0.04,0.34,0.3,0.365839
0.0,0.1,0.28,0.32,0.3,0.185888
0.0,0.32,0.12,0.26,0.3,0.303169
0.0,0.22,0.24,0.24,0.3,0.243102
0.0,0.28,0.18,0.24,0.3,0.304201
0.0,0.36,0.16,0.18,0.3,0.304428
0.0,0.26,0.26,0.18,0.3,0.233321
0.0,0.08,0.44,0.18,0.3,0.140445
0.0,0.42,0.14,0.14,0.3,0.173388
0.0,0.06,0.5,0.14,0.3,0.155914
0.0,0.06,0.52,0.12,0.3,0.169136
0.0,0.26,0.32,0.12,0.3,0.136993
0.0,0.24,0.36,0.1,0.3,0.118736
0.0,0.52,0.08,0.1,0.3,0.194456
0.0,0.06,0.56,0.08,0.3,0.144534
0.0,0.04,0.58,0.08,0.3,0.173155
0.0,0.02,0.64,0.04,0.3,0.218721
0.0,0.04,0.62,0.04,0.3,0.207589
0.0,0.24,0.42,0.04,0.3,0.20188
0.0,0.64,0.02,0.04,0.3,0.224212
0.0,0.24,0.42,0.04,0.3,0.197317
0.0,0.66,0.02,0.02,0.3,0.291704
0.0,0.58,0.1,0.02,0.3,0.288599
0.0,0.52,0.16,0.02,0.3,0.270106
0.0,0.08,0.04,0.56,0.32,0.367664
0.0,0.02,0.1,0.56,0.32,0.333122
0.0,0.02,0.14,0.52,0.32,0.328285
0.0,0.14,0.04,0.5,0.32,0.371382
0.0,0.1,0.08,0.5,0.32,0.376159
0.0,0.08,0.12,0.48,0.32,0.283385
0.0,0.22,0.04,0.42,0.32,0.380613
0.0,0.08,0.2,0.4,0.32,0.239251
0.0,0.1,0.24,0.34,0.32,0.201684
0.0,0.16,0.2,0.32,0.32,0.292393
0.0,0.02,0.34,0.32,0.32,0.230981
0.0,0.38,0.02,0.28,0.32,0.402686
0.0,0.42,0.02,0.24,0.32,0.355407
0.0,0.18,0.26,0.24,0.32,0.233925
0.0,0.3,0.18,0.2,0.32,0.270224
0.0,0.34,0.16,0.18,0.32,0.268684
0.0,0.42,0.08,0.18,0.32,0.315999
0.0,0.4,0.12,0.16,0.32,0.284307
0.0,0.16,0.36,0.16,0.32,0.104144
0.0,0.02,0.52,0.14,0.32,0.19927
0.0,0.54,0.02,0.12,0.32,0.138938
0.0,0.54,0.02,0.12,0.32,0.155733
0.0,0.22,0.34,0.12,0.32,0.146595
0.0,0.26,0.3,0.12,0.32,0.143928
0.0,0.08,0.5,0.1,0.32,0.153738
0.0,0.4,0.2,0.08,0.32,0.194211
0.0,0.22,0.38,0.08,0.32,0.150249
0.0,0.34,0.26,0.08,0.32,0.175115
0.0,0.2,0.44,0.04,0.32,0.185538
0.0,0.04,0.1,0.52,0.34,0.348632
0.0,0.06,0.14,0.46,0.34,0.354959
0.0,0.14,0.16,0.36,0.34,0.323511
0.0,0.12,0.18,0.36,0.34,0.296263
0.0,0.24,0.06,0.36,0.34,0.380802
0.0,0.28,0.04,0.34,0.34,0.345359
0.0,0.22,0.18,0.26,0.34,0.271451
0.0,0.24,0.26,0.16,0.34,0.110473
0.0,0.44,0.12,0.1,0.34,0.163018
0.0,0.48,0.1,0.08,0.34,0.187791
0.0,0.02,0.56,0.08,0.34,0.13964
0.0,0.16,0.46,0.04,0.34,0.165235
0.0,0.3,0.32,0.04,0.34,0.18738
0.0,0.36,0.26,0.04,0.34,0.191724
0.0,0.34,0.3,0.02,0.34,0.201284
0.0,0.46,0.18,0.02,0.34,0.23547
0.0,0.04,0.6,0.02,0.34,0.188696
0.0,0.04,0.16,0.44,0.36,0.270859
0.0,0.16,0.08,0.4,0.36,0.303101
0.0,0.08,0.16,0.4,0.36,0.309236
0.0,0.18,0.08,0.38,0.36,0.294276
0.0,0.02,0.28,0.34,0.36,0.256454
0.0,0.32,0.02,0.3,0.36,0.351708
0.0,0.12,0.22,0.3,0.36,0.272981
0.0,0.08,0.28,0.28,0.36,0.168295
0.0,0.18,0.24,0.22,0.36,0.240839
0.0,0.36,0.08,0.2,0.36,0.28796
0.0,0.18,0.28,0.18,0.36,0.153866
0.0,0.26,0.22,0.16,0.36,0.168517
0.0,0.48,0.04,0.12,0.36,0.256087
0.0,0.3,0.26,0.08,0.36,0.164234
0.0,0.36,0.2,0.08,0.36,0.169438
0.0,0.22,0.34,0.08,0.36,0.137034
0.0,0.26,0.32,0.06,0.36,0.160864
0.0,0.56,0.04,0.04,0.36,0.241821
0.0,0.1,0.5,0.04,0.36,0.169679
0.0,0.54,0.08,0.02,0.36,0.242332
0.0,0.02,0.06,0.54,0.38,0.3697
0.0,0.22,0.02,0.38,0.38,0.395328
0.0,0.08,0.24,0.3,0.38,0.28282
0.0,0.28,0.1,0.24,0.38,0.28254
0.0,0.1,0.36,0.16,0.38,0.105476
0.0,0.02,0.44,0.16,0.38,0.107787
0.0,0.44,0.04,0.14,0.38,0.154895
0.0,0.38,0.1,0.14,0.38,0.267918
0.0,0.48,0.04,0.1,0.38,0.17311
0.0,0.3,0.22,0.1,0.38,0.150418
0.0,0.2,0.32,0.1,0.38,0.123005
0.0,0.08,0.46,0.08,0.38,0.125143
0.0,0.28,0.26,0.08,0.38,0.149298
0.0,0.02,0.54,0.06,0.38,0.143565
0.0,0.32,0.24,0.06,0.38,0.187574
0.0,0.28,0.3,0.04,0.38,0.188225
0.0,0.5,0.1,0.02,0.38,0.221229
0.0,0.12,0.48,0.02,0.38,0.180213
0.0,0.02,0.1,0.48,0.4,0.372487
0.0,0.14,0.08,0.38,0.4,0.408448
0.0,0.18,0.1,0.32,0.4,0.309641
0.0,0.08,0.26,0.26,0.4,0.200447
0.0,0.36,0.04,0.2,0.4,0.339178
0.0,0.1,0.3,0.2,0.4,0.188369
0.0,0.26,0.18,0.16,0.4,0.121885
0.0,0.1,0.36,0.14,0.4,0.100137
0.0,0.22,0.24,0.14,0.4,0.130888
0.0,0.42,0.08,0.1,0.4,0.166492
0.0,0.02,0.48,0.1,0.4,0.122046
0.0,0.38,0.12,0.1,0.4,0.165298
0.0,0.44,0.06,0.1,0.4,0.194757
0.0,0.2,0.3,0.1,0.4,0.146187
0.0,0.38,0.14,0.08,0.4,0.18845
0.0,0.5,0.04,0.06,0.4,0.225161
0.0,0.46,0.08,0.06,0.4,0.222957
0.0,0.34,0.2,0.06,0.4,0.186674
0.0,0.42,0.14,0.04,0.4,0.147469
0.0,0.28,0.28,0.04,0.4,0.159029
0.0,0.12,0.46,0.02,0.4,0.172207
0.0,0.06,0.06,0.46,0.42,0.436676
0.0,0.1,0.04,0.44,0.42,0.425202
0.0,0.14,0.08,0.36,0.42,0.455166
0.0,0.16,0.06,0.36,0.42,0.401286
0.0,0.22,0.02,0.34,0.42,0.448193
0.0,0.18,0.06,0.34,0.42,0.384892
0.0,0.06,0.2,0.32,0.42,0.333879
0.0,0.16,0.12,0.3,0.42,0.336297
0.0,0.16,0.12,0.3,0.42,0.398433
0.0,0.04,0.28,0.26,0.42,0.234442
0.0,0.04,0.28,0.26,0.42,0.169078
0.0,0.26,0.08,0.24,0.42,0.353676
0.0,0.12,0.26,0.2,0.42,0.100122
0.0,0.16,0.22,0.2,0.42,0.113076
0.0,0.32,0.08,0.18,0.42,0.165872
0.0,0.14,0.28,0.16,0.42,0.11918
0.0,0.28,0.14,0.16,0.42,0.152985
0.0,0.16,0.26,0.16,0.42,0.118533
0.0,0.04,0.4,0.14,0.42,0.10603
0.0,0.28,0.16,0.14,0.42,0.138271
0.0,0.38,0.08,0.12,0.42,0.160129
0.0,0.22,0.26,0.1,0.42,0.13178
0.0,0.26,0.22,0.1,0.42,0.137461
0.0,0.14,0.36,0.08,0.42,0.135108
0.0,0.36,0.14,0.08,0.42,0.117259
0.0,0.26,0.24,0.08,0.42,0.131619
0.0,0.02,0.48,0.08,0.42,0.114406
0.0,0.42,0.1,0.06,0.42,0.168166
0.0,0.06,0.48,0.04,0.42,0.133436
0.0,0.32,0.24,0.02,0.42,0.17962
0.0,0.12,0.02,0.42,0.44,0.471855
0.0,0.16,0.04,0.36,0.44,0.431861
0.0,0.02,0.18,0.36,0.44,0.398529
0.0,0.24,0.02,0.3,0.44,0.449163
0.0,0.08,0.2,0.28,0.44,0.238659
0.0,0.26,0.02,0.28,0.44,0.437004
0.0,0.22,0.1,0.24,0.44,0.268816
0.0,0.16,0.16,0.24,0.44,0.296686
0.0,0.24,0.1,0.22,0.44,0.127637
0.0,0.04,0.3,0.22,0.44,0.159058
0.0,0.18,0.18,0.2,0.44,0.109357
0.0,0.04,0.38,0.14,0.44,0.095933
0.0,0.34,0.08,0.14,0.44,0.148525
0.0,0.28,0.2,0.08,0.44,0.136256
0.0,0.12,0.4,0.04,0.44,0.153517
0.0,0.52,0.02,0.02,0.44,0.225661
0.0,0.4,0.14,0.02,0.44,0.194798
0.0,0.46,0.08,0.02,0.44,0.232767
0.0,0.16,0.38,0.02,0.44,0.180522
0.0,0.04,0.06,0.44,0.46,0.465679
0.0,0.08,0.06,0.4,0.46,0.490057
0.0,0.12,0.04,0.38,0.46,0.477483
0.0,0.12,0.06,0.36,0.46,0.469487
0.0,0.08,0.12,0.34,0.46,0.389846
0.0,0.04,0.18,0.32,0.46,0.345825
0.0,0.16,0.2,0.18,0.46,0.122323
0.0,0.2,0.2,0.14,0.46,0.128234
0.0,0.06,0.34,0.14,0.46,0.091427
0.0,0.26,0.14,0.14,0.46,0.137597
0.0,0.02,0.4,0.12,0.46,0.101571
0.0,0.38,0.04,0.12,0.46,0.164407
0.0,0.1,0.34,0.1,0.46,0.131095
0.0,0.2,0.24,0.1,0.46,0.133151
0.0,0.44,0.02,0.08,0.46,0.185738
0.0,0.32,0.16,0.06,0.46,0.18813
0.0,0.08,0.42,0.04,0.46,0.148172
0.0,0.08,0.14,0.3,0.48,0.362241
0.0,0.22,0.04,0.26,0.48,0.459997
0.0,0.1,0.16,0.26,0.48,0.336567
0.0,0.2,0.08,0.24,0.48,0.34797
0.0,0.26,0.06,0.2,0.48,0.189048
0.0,0.16,0.16,0.2,0.48,0.129886
0.0,0.04,0.36,0.12,0.48,0.099703
0.0,0.22,0.2,0.1,0.48,0.144552
0.0,0.16,0.28,0.08,0.48,0.144159
0.0,0.18,0.28,0.06,0.48,0.165115
0.0,0.12,0.38,0.02,0.48,0.178255
0.0,0.32,0.18,0.02,0.48,0.209443
0.0,0.18,0.32,0.02,0.48,0.178397
0.0,0.44,0.06,0.02,0.48,0.229956
0.0,0.04,0.16,0.3,0.5,0.353421
0.0,0.06,0.14,0.3,0.5,0.383273
0.0,0.08,0.14,0.28,0.5,0.303991
0.0,0.1,0.14,0.26,0.5,0.403958
0.0,0.18,0.08,0.24,0.5,0.157684
0.0,0.02,0.26,0.22,0.5,0.087614
0.0,0.14,0.16,0.2,0.5,0.124062
0.0,0.18,0.16,0.16,0.5,0.14378
0.0,0.1,0.28,0.12,0.5,0.115482
0.0,0.32,0.08,0.1,0.5,0.166942
0.0,0.14,0.26,0.1,0.5,0.124911
0.0,0.02,0.42,0.06,0.5,0.125968
0.0,0.14,0.32,0.04,0.5,0.16083
0.0,0.4,0.06,0.04,0.5,0.179163
0.0,0.06,0.4,0.04,0.5,0.126088
0.0,0.08,0.38,0.04,0.5,0.144739
0.0,0.24,0.24,0.02,0.5,0.196171
0.0,0.02,0.02,0.44,0.52,0.511951
0.0,0.04,0.08,0.36,0.52,0.483717
0.0,0.16,0.02,0.3,0.52,0.524422
0.0,0.16,0.02,0.3,0.52,0.54212
0.0,0.14,0.2,0.14,0.52,0.129039
0.0,0.06,0.3,0.12,0.52,0.116262
0.0,0.1,0.28,0.1,0.52,0.12344
0.0,0.38,0.02,0.08,0.52,0.19177
0.0,0.06,0.38,0.04,0.52,0.134272
0.0,0.18,0.28,0.02,0.52,0.181906
0.0,0.16,0.3,0.02,0.52,0.18803
0.0,0.04,0.02,0.4,0.54,0.545072
0.0,0.2,0.02,0.24,0.54,0.249329
0.0,0.22,0.08,0.16,0.54,0.147708
0.0,0.14,0.18,0.14,0.54,0.12939
0.0,0.06,0.26,0.14,0.54,0.102542
0.0,0.3,0.06,0.1,0.54,0.168628
0.0,0.26,0.16,0.04,0.54,0.180112
0.0,0.1,0.34,0.02,0.54,0.154176
0.0,0.06,0.02,0.36,0.56,0.548189
0.0,0.04,0.08,0.32,0.56,0.519242
0.0,0.06,0.1,0.28,0.56,0.431995
0.0,0.02,0.18,0.24,0.56,0.085983
0.0,0.14,0.1,0.2,0.56,0.132423
0.0,0.18,0.06,0.2,0.56,0.131767
0.0,0.18,0.08,0.18,0.56,0.128992
0.0,0.14,0.12,0.18,0.56,0.118551
0.0,0.08,0.2,0.16,0.56,0.107838
0.0,0.06,0.24,0.14,0.56,0.094799
0.0,0.3,0.06,0.08,0.56,0.143157
0.0,0.06,0.34,0.04,0.56,0.137182
0.0,0.38,0.02,0.04,0.56,0.200502
0.0,0.18,0.04,0.2,0.58,0.120177
0.0,0.16,0.1,0.16,0.58,0.07894
0.0,0.22,0.08,0.12,0.58,0.087047
0.0,0.06,0.24,0.12,0.58,0.070871
0.0,0.2,0.1,0.12,0.58,0.084271
0.0,0.3,0.02,0.1,0.58,0.098292
0.0,0.04,0.12,0.24,0.6,0.073097
0.0,0.02,0.2,0.18,0.6,0.054676
0.0,0.18,0.04,0.18,0.6,0.088382
0.0,0.08,0.16,0.16,0.6,0.07368
0.0,0.02,0.14,0.22,0.62,0.070464
0.0,0.08,0.08,0.22,0.62,0.083177
0.0,0.18,0.02,0.18,0.62,0.084078
0.0,0.18,0.04,0.16,0.62,0.079449
0.0,0.12,0.1,0.16,0.62,0.08007
0.0,0.16,0.06,0.16,0.62,0.088952
0.0,0.12,0.16,0.1,0.62,0.076722
0.0,0.14,0.14,0.1,0.62,0.087539
0.0,0.14,0.2,0.04,0.62,0.099397
0.0,0.16,0.04,0.16,0.64,0.088238
0.0,0.06,0.2,0.1,0.64,0.071253
0.0,0.02,0.26,0.08,0.64,0.073492
0.0,0.06,0.24,0.06,0.64,0.079507
0.0,0.02,0.16,0.16,0.66,0.059622
0.0,0.08,0.14,0.12,0.66,0.072359
0.0,0.22,0.04,0.08,0.66,0.106193
0.0,0.24,0.08,0.02,0.66,0.123654
0.0,0.06,0.1,0.16,0.68,0.063898
0.0,0.16,0.02,0.14,0.68,0.085699
0.0,0.06,0.14,0.12,0.68,0.067595
0.0,0.18,0.04,0.1,0.68,0.072075
0.0,0.14,0.14,0.04,0.68,0.103769
0.0,0.04,0.06,0.2,0.7,0.071659
0.0,0.14,0.02,0.14,0.7,0.077062
0.0,0.1,0.14,0.06,0.7,0.086268
0.0,0.1,0.16,0.04,0.7,0.093482
0.0,0.1,0.1,0.08,0.72,0.081668
0.0,0.1,0.14,0.04,0.72,0.097228
0.0,0.2,0.04,0.04,0.72,0.105292
0.0,0.08,0.18,0.02,0.72,0.102625
0.0,0.12,0.02,0.12,0.74,0.074123
0.0,0.14,0.02,0.1,0.74,0.083885
0.0,0.14,0.06,0.06,0.74,0.081155
0.0,0.02,0.02,0.2,0.76,0.064495
0.0,0.1,0.1,0.04,0.76,0.082112
0.0,0.08,0.12,0.04,0.76,0.074651
0.0,0.02,0.1,0.06,0.82,0.070064
0.0,0.06,0.04,0.06,0.84,0.067159
0.0,0.02,0.08,0.06,0.84,0.064171
